                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                 L_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    2105                                     1326                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.5796786879600417E-002                  9.7995270558419770E-009                  2.7837738188867975E+033                  1.1983958824532921E+006                  1.8000000000000000E+034                  3.3151309639026569E+006                  3.2413147813387340E+001                  1.7258871134903223E-005                  2.3830299621989582E+001                  1.0000000000000014E-099                  1.0000000000000014E-099                  1.0000000000000014E-099                  1.0000000000000014E-099                  1.0000000000000014E-099                  1.0000000000000014E-099                  1.0000000000000014E-099                  1.4000000000047390E+000                  3.0000000000000005E-010                  1.1259595770716481E-013                  7.6288263374954034E-025                  3.9893154590213881E-012                  5.4348278894176946E-013                  3.8302794521490070E-014                  8.1348634059244585E-017                  5.0574940923337493E-024                  1.4000000000044441E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999999999999997E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4000000000047390E+000                  1.7258871133939110E-005                  6.0647320479895249E-004                  8.2509391415987503E+010                  4.3192349230163580E+008                  2.8571577200182719E+003                  1.9851393047113667E+001                  2.7104162314816126E+003                  2.7673554408208552E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.9850868163167813E+005                                  "15140"                               "gfortran"                                 "10.3.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20240713" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                  logR_cm                                     rmid                                       dm                                        q                               luminosity                                 log_Lrad                                 log_Ledd                             conv_L_div_L                                       mu                                      eta                                 pressure                          pgas_div_ptotal                    pressure_scale_height                                       cp                                  entropy                                  opacity                                   logtau                                  tau_eff                         log_column_depth                                 velocity                                   csound                                 conv_vel                              mixing_type                                log_D_mix                          mlt_mixing_type                        mlt_mixing_length                            log_mlt_D_mix                                    gradr                                    grada                                    gradL                                 brunt_N2                                 super_ad                             total_energy                                  eps_nuc                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                ni56_co56                                co56_fe56                                    other                        eps_nuc_neu_total                              non_nuc_neu                                       h1                                      he3                                      he4                                      c12                                      c13                                      n13                                      n14                                      n15                                      o14                                      o15                                      o16                                      o17                                      o18                                      f17                                      f18                                      f19                                     ne18                                     ne19                                     ne20                                     mg22                                     mg24                                     fe56 
                                       1                  1.4000000000047390E+000                 -4.7629876139461507E+000                  6.9899881408660614E+000                  9.2594631008586759E-001                  1.6042351743611814E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0794343894114977E+000                  1.7258871133939062E-005                  2.0492805779211712E+010                  1.0000000000000000E+000                  3.2413147813387340E+001                  1.5107212097301401E+000                  4.1942650223629441E+000                  0.0000000000000000E+000                  6.2112324461141877E-001                 -3.5312007220108028E+000                  1.1024318292010028E+016                  9.9791392177335247E-001                  1.4581847073997668E-010                  3.4228705679514331E+008                  1.8303696162869802E+001                  1.1690525094833808E+000                  2.0000000000000000E+000                  1.0000000000000000E+002                 -9.8999999999999986E+001                  0.0000000000000000E+000                  4.6623068274459593E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  1.5216886514070264E+001                 -9.8999999999999986E+001                  2.4835124368255029E-001                  3.9578924366606372E-001                  3.9578924366606372E-001                  1.8966314638508562E+012                  0.0000000000000000E+000                 -1.5473898141560485E+020                  1.7105263545843691E-001                  1.6951943399189939E-001                  1.5332014665375164E-003                  2.9983567724544281E-055                  7.3348401492192284E-038                  2.0545360314921149E-085                  1.2891260697760874E-107                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7915221713421865E-003                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.4443182763426383E-020                  2.8000000000000003E-001                  2.0000000000000000E-002                  1.1775143977899424E-024                  3.2849689567549348E-021                  7.6855900587531517E-043                  3.6365282681059299E-067                  8.8411565568620109E-043                  2.0697149275976903E-064                  5.2520534374269808E-056                  1.5911860865552278E-082                  0.0000000000000000E+000                  4.7879206992154158E-080                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4000000000047390E+000                 -4.7629876139946719E+000                  6.9899925878764515E+000                  9.2595975297863997E-001                  1.6042369649585769E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0794343893629765E+000                  1.7258871127927016E-005                  1.0730167010010860E+011                  9.9999999999979483E-001                  3.2413147798882747E+001                  1.5107212095357974E+000                  4.1942650223629441E+000                  0.0000000000000000E+000                  6.2112324424155563E-001                 -3.5311849996854803E+000                  1.1024772834339960E+016                  9.9791392233982557E-001                  1.4581996923671830E-010                  3.4228704003862512E+008                  1.8303671137940995E+001                  1.1690401997849678E+000                  2.0000057429923732E+000                  1.0000026938199586E+002                 -2.9464772187047248E+000                  0.0000000000000000E+000                  4.6623307688774757E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  1.5216911587875565E+001                 -9.8999999999999986E+001                  2.4835083506456856E-001                  3.9578923951143474E-001                  3.9578924299983775E-001                  1.8966335577076045E+012                  0.0000000000000000E+000                 -1.5473898144937283E+020                  1.7106631400703201E-001                  1.6953273911571451E-001                  1.5335748913175044E-003                  3.0002908200474297E-055                  7.3386837727840729E-038                  2.0567688582297961E-085                  1.2906517673653659E-107                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7920555107689349E-003                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.4445101278807162E-020                  2.8000000000000003E-001                  2.0000000000000000E-002                  1.1778011918379428E-024                  3.2857690400035396E-021                  7.6893348768358065E-043                  3.6392721058667227E-067                  8.8456738980411854E-043                  2.0712765714386651E-064                  5.2548056332415166E-056                  1.5924802629904537E-082                  0.0000000000000000E+000                  4.7918149100779970E-080                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4000000000047390E+000                 -4.7629876142487211E+000                  6.9900347286578413E+000                  9.2608712474794064E-001                  1.6042539314474872E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0794343891089273E+000                  1.7258871070963911E-005                  1.1038538070648481E+012                  9.9999999999872069E-001                  3.2413147630338194E+001                  1.5107212072775171E+000                  4.1942727016972645E+000                  0.0000000000000000E+000                  6.2112324073701575E-001                 -3.5310360484420849E+000                  1.1029080699996274E+016                  9.9791392763199838E-001                  1.4583417021759218E-010                  3.4228688143694538E+008                  1.8303434055917482E+001                  1.1689235605914265E+000                  2.0000358121192976E+000                  9.9997215204226947E+001                 -2.1515665610856467E+000                  0.0000000000000000E+000                  4.6625576489410378E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  1.5217174200548390E+001                 -9.8999999999999986E+001                  2.4834655639293790E-001                  3.9578920007236212E-001                  3.9578923601735128E-001                  1.8966554767196064E+012                  0.0000000000000000E+000                 -1.5473898176927705E+020                  1.7119598322951832E-001                  1.6965886528661214E-001                  1.5371179429061875E-003                  3.0186797475432790E-055                  7.3752059039862943E-038                  2.0780477896313486E-085                  1.3051991462486667E-107                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7971113134531703E-003                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.4463287881523360E-020                  2.8000000000000003E-001                  2.0000000000000000E-002                  1.1805222916730285E-024                  3.2933602240291996E-021                  7.7249110716673569E-043                  3.6653754102021897E-067                  8.8885945024771104E-043                  2.0861331584523229E-064                  5.2809570122516321E-056                  1.6047961686583611E-082                  0.0000000000000000E+000                  4.8288737934953474E-080                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4000000000047390E+000                 -4.7629876168614587E+000                  6.9901662977268142E+000                  9.2648485276139347E-001                  1.6043069087204099E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0794343864961906E+000                  1.7258870893075476E-005                  2.6809838065773423E+012                  9.9999999998767064E-001                  3.2413145897726857E+001                  1.5107211840627535E+000                  4.1943516575538684E+000                  0.0000000000000000E+000                  6.2112322979976964E-001                 -3.5305708702194587E+000                  1.1042542697791822E+016                  9.9791394442665182E-001                  1.4587851523647925E-010                  3.4228638540520984E+008                  1.8302693643376241E+001                  1.1685597666615413E+000                  2.0003449932149917E+000                  1.0003729336829338E+002                 -1.1675919312838006E+000                  0.0000000000000000E+000                  4.6632660700974427E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  1.5219875232986933E+001                 -9.8999999999999986E+001                  2.4830260457696776E-001                  3.9578907712382499E-001                  3.9578916421422905E-001                  1.8968802438377134E+012                  0.0000000000000000E+000                 -1.5473898276832032E+020                  1.7160148866439659E-001                  1.7005325653756737E-001                  1.5482321268292379E-003                  3.0768180785431717E-055                  7.4903999336995775E-038                  2.1459070021810811E-085                  1.3516788006057770E-107                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.8129206181786256E-003                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.4520156628449054E-020                  2.8000000000000003E-001                  2.0000000000000000E-002                  1.1890580985286075E-024                  3.3171729779064007E-021                  7.8370427329860851E-043                  3.7480808344813797E-067                  9.0239373350816397E-043                  2.1332046064389205E-064                  5.3634407729631667E-056                  1.6438622418428347E-082                  0.0000000000000000E+000                  4.9464246330969815E-080                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4000000000047390E+000                 -4.7629876232013331E+000                  6.9904698744777507E+000                  9.2740280901441063E-001                  1.6044291718006047E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0794343801563153E+000                  1.7258870482420334E-005                  6.0714589325871289E+012                  9.9999999996083289E-001                  3.2413141695407127E+001                  1.5107211277570682E+000                  4.1945429399071745E+000                  0.0000000000000000E+000                  6.2112320458892600E-001                 -3.5294969358213244E+000                  1.1073673589990626E+016                  9.9791398440813894E-001                  1.4598088635893856E-010                  3.4228523682473963E+008                  1.8300984292791220E+001                  1.1677224226901248E+000                  2.0010947680611637E+000                  1.0013841220982724E+002                 -6.6560961185511880E-001                  0.0000000000000000E+000                  4.6649010648873642E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  1.5226429268362921E+001                 -9.8999999999999986E+001                  2.4819634133205398E-001                  3.9578879421790797E-001                  3.9578899046616783E-001                  1.8974206599493901E+012                  0.0000000000000000E+000                 -1.5473898507460071E+020                  1.7254093929557990E-001                  1.7096675809290041E-001                  1.5741812026795017E-003                  3.2152556409918227E-055                  7.7630658637380448E-038                  2.3110362951792049E-085                  1.4653209174673507E-107                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.8495387571482743E-003                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.4651877841819792E-020                  2.8000000000000003E-001                  2.0000000000000000E-002                  1.2089872540178765E-024                  3.3727703083844522E-021                  8.1019903320788485E-043                  3.9460793740435127E-067                  9.3440999402108314E-043                  2.2458946511082916E-064                  5.5586810244196186E-056                  1.7376557562073631E-082                  0.0000000000000000E+000                  5.2286517796718309E-080                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4000000000047390E+000                 -4.7629876375285418E+000                  6.9909938354246073E+000                  9.2898928786121948E-001                  1.6046404050738023E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0794343658291075E+000                  1.7258869772222506E-005                  9.1082688422610508E+012                  9.9999999990005495E-001                  3.2413132193181085E+001                  1.5107210004394209E+000                  4.1949733432266791E+000                  0.0000000000000000E+000                  6.2112316115997313E-001                 -3.5276384047229068E+000                  1.1127665206434996E+016                  9.9791406360680235E-001                  1.4615774083060359E-010                  3.4228322493997306E+008                  1.8298026082743469E+001                  1.1662852984211078E+000                  2.0027867563232888E+000                  1.0040602276715140E+002                 -2.5877006398505992E-001                  0.0000000000000000E+000                  4.6677243603112258E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  1.5241232713640839E+001                 -9.8999999999999986E+001                  2.4795819300224278E-001                  3.9578831376089074E-001                  3.9578860204878008E-001                  1.8986159957980090E+012                  0.0000000000000000E+000                 -1.5473898906569163E+020                  1.7417548349152742E-001                  1.7255549274336748E-001                  1.6199907481599352E-003                  3.4689667592136768E-055                  8.2571177728200262E-038                  2.6264308022176878E-085                  1.6843399427693120E-107                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9132243635473328E-003                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.4880963493751424E-020                  2.8000000000000003E-001                  2.0000000000000000E-002                  1.2441694531852005E-024                  3.4709197937002538E-021                  8.5804714002460909E-043                  4.3126934593980184E-067                  9.9235709836230934E-043                  2.4545515318427854E-064                  5.9124429298694465E-056                  1.9122667535521809E-082                  0.0000000000000000E+000                  5.7540608537970427E-080                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4000000000047390E+000                 -4.7629876589435334E+000                  6.9918232317383087E+000                  9.3150415162050482E-001                  1.6049751306868206E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0794343444141150E+000                  1.7258868645455116E-005                  1.5097615601415260E+013                  9.9999999980887722E-001                  3.2413117976150744E+001                  1.5107208099493707E+000                  4.1956116339655694E+000                  0.0000000000000000E+000                  6.2112309262961130E-001                 -3.5246881039518967E+000                  1.1213761288376402E+016                  9.9791420611251491E-001                  1.4643812887768378E-010                  3.4227998810348898E+008                  1.8293330089469116E+001                  1.1640293592569273E+000                  2.0053096419892822E+000                  1.0079702079556199E+002                  2.2781058766625725E-002                  0.0000000000000000E+000                  4.6721969821048722E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  1.5263339910250910E+001                 -9.8999999999999986E+001                  2.4760732492682161E-001                  3.9578756557542849E-001                  3.9578803223123415E-001                  1.9003365035202290E+012                  0.0000000000000000E+000                 -1.5473899540055595E+020                  1.7679637240356086E-001                  1.7510114833081361E-001                  1.6952240727472361E-003                  3.9119759238618139E-055                  9.1038702378175035E-038                  3.2157452812991414E-085                  2.0996770719154130E-107                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0152699696175791E-003                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.5248031312549516E-020                  2.8000000000000003E-001                  2.0000000000000000E-002                  1.3019494154592704E-024                  3.6321113534374697E-021                  9.3960709093894653E-043                  4.9636995082325552E-067                  1.0914885981021920E-042                  2.8250689148771860E-064                  6.5187532384736932E-056                  2.2251000814852774E-082                  0.0000000000000000E+000                  6.6953845486629029E-080                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4000000000047390E+000                 -4.7629876942354867E+000                  6.9931680560747251E+000                  9.3559208796111915E-001                  1.6055188922896257E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0794343091221625E+000                  1.7258866811155307E-005                  2.4624704227446801E+013                  9.9999999965774355E-001                  3.2413094532457841E+001                  1.5107204958336429E+000                  4.1966514003655453E+000                  0.0000000000000000E+000                  6.2112298206845729E-001                 -3.5198804243819870E+000                  1.1355046653201594E+016                  9.9791448618189049E-001                  1.4689390633167005E-010                  3.4227459210081929E+008                  1.8285677618552445E+001                  1.1604217115670012E+000                  2.0094515063430620E+000                  1.0145164944036647E+002                  2.7582030688705972E-001                  0.0000000000000000E+000                  4.6794583138363950E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  1.5299732571642497E+001                 -9.8999999999999986E+001                  2.4704216531942874E-001                  3.9578638831009849E-001                  3.9578711812171763E-001                  1.9030031041461714E+012                  0.0000000000000000E+000                 -1.5473900572253936E+020                  1.8113537585846076E-001                  1.7931072242684487E-001                  1.8246534316158788E-003                  4.7532263676049594E-055                  1.0664171183511600E-037                  4.4643168181221547E-085                  3.0009589066740703E-107                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.1840187259030429E-003                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.5855026234592563E-020                  2.8000000000000003E-001                  2.0000000000000000E-002                  1.4013524860218529E-024                  3.9094209146768696E-021                  1.0885852613022940E-042                  6.2339663253582695E-067                  1.2736194390353044E-042                  3.5480359866570095E-064                  7.6359942114954534E-056                  2.8443301785734505E-082                  0.0000000000000000E+000                  8.5586641640875255E-080                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4000000000047390E+000                 -4.7629877512585486E+000                  6.9951906401418444E+000                  9.4176772270634690E-001                  1.6063394431072133E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0794342520990998E+000                  1.7258864032936385E-005                  3.6266772462411656E+013                  9.9999999941123974E-001                  3.2413056545538993E+001                  1.5107199868566648E+000                  4.1982982141590393E+000                  0.0000000000000000E+000                  6.2112281707672889E-001                 -3.5125854873661475E+000                  1.1571627131237714E+016                  9.9791503917247293E-001                  1.4758205029086026E-010                  3.4226608503768587E+008                  1.8274065801941983E+001                  1.1551166186188122E+000                  2.0161028795594320E+000                  1.0255788470485699E+002                  5.1140736795934727E-001                  0.0000000000000000E+000                  4.6904006606670588E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  1.5358398197805029E+001                 -9.8999999999999986E+001                  2.4616228928947109E-001                  3.9578471634004642E-001                  3.9578571216016345E-001                  1.9068829745314070E+012                  0.0000000000000000E+000                 -1.5473902138585730E+020                  1.8787727721614067E-001                  1.8583924409498348E-001                  2.0380331211571775E-003                  6.3698026358310416E-055                  1.3525473025577071E-037                  7.3090901691020850E-085                  5.1322629752502553E-107                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4457343435319944E-003                  0.0000000000000000E+000                  6.9999999999999996E-001                  2.6796400064634892E-020                  2.8000000000000003E-001                  2.0000000000000000E-002                  1.5652302686318900E-024                  4.3665987034038644E-021                  1.3581207489833618E-042                  8.7803368649915109E-067                  1.6061221977282230E-042                  4.9972921806199679E-064                  9.6848064377200842E-056                  4.1135047056268267E-082                  0.0000000000000000E+000                  1.2377643628740406E-079                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
